ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
43051174,中古マンション等,,43101,熊本県,熊本市中央区,保田窪,水前寺,23,３ＬＤＫ,75,,,,,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2009年第３四半期,改装済,,7.079181246047625
43036474,中古マンション等,,43103,熊本県,熊本市西区,池田,上熊本(ＪＲ・熊本電鉄),18,３ＬＤＫ,70,,,,平成7年,ＳＲＣ,住宅,その他,,,,第２種中高層住居専用地域,60.0,200.0,2015年第３四半期,未改装,調停・競売等,6.838849090737256
43050332,中古マンション等,,43101,熊本県,熊本市中央区,九品寺,新水前寺,13,３ＬＤＫ,55,,,,昭和63年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第１四半期,未改装,,6.954242509439325
43034712,中古マンション等,,43101,熊本県,熊本市中央区,本荘,南熊本,15,１Ｒ,15,,,,平成2年,ＳＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2015年第４四半期,未改装,調停・競売等,5.7923916894982534
43004970,中古マンション等,,43103,熊本県,熊本市西区,稗田町,上熊本(ＪＲ・熊本電鉄),16,３ＤＫ,50,,,,平成6年,ＲＣ,,住宅,,,,,,,2018年第４四半期,未改装,,6.698970004336019
43001006,中古マンション等,,43101,熊本県,熊本市中央区,細工町,熊本,9,１ＬＤＫ,35,,,,昭和55年,鉄骨造,住宅,住宅,,,,商業地域,80.0,400.0,2018年第４四半期,未改装,,6.230448921378274
43000625,中古マンション等,,43101,熊本県,熊本市中央区,九品寺,南熊本,13,４ＬＤＫ,90,,,,平成19年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2020年第２四半期,未改装,,7.4623979978989565
43050899,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,7,４ＬＤＫ,95,,,,平成8年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第４四半期,未改装,調停・競売等,7.146128035678238
43007975,中古マンション等,,43105,熊本県,熊本市北区,楡木,武蔵塚,25,３ＬＤＫ,65,,,,平成25年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,150.0,2020年第２四半期,未改装,,7.342422680822207
43003846,中古マンション等,,43102,熊本県,熊本市東区,東町,健軍町,3,４ＬＤＫ,100,,,,昭和62年,,住宅,住宅,,,,第２種住居地域,60.0,200.0,2018年第４四半期,未改装,関係者間取引,7.146128035678238
43045398,中古マンション等,,43102,熊本県,熊本市東区,長嶺西,東海学園前,30分?60分,３ＬＤＫ,70,,,,平成2年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第３四半期,未改装,,6.924279286061882
43037958,中古マンション等,,43102,熊本県,熊本市東区,健軍,新水前寺,30分?60分,３ＬＤＫ,70,,,,平成10年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,150.0,2012年第４四半期,未改装,,7.113943352306837
43024409,中古マンション等,,43101,熊本県,熊本市中央区,黒髪,竜田口,19,１Ｋ,25,,,,平成4年,ＲＣ,住宅,その他,,,,第２種中高層住居専用地域,60.0,200.0,2014年第４四半期,,,6.929418925714293
43034330,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,9,,20,,,,昭和64年,ＲＣ,住宅,その他,,,,第２種中高層住居専用地域,60.0,200.0,2015年第３四半期,未改装,,6.146128035678238
43036617,中古マンション等,,43101,熊本県,熊本市中央区,新屋敷,新水前寺,16,４ＬＤＫ,85,,,,平成16年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第３四半期,未改装,,7.447158031342219
43028076,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,13,４ＬＤＫ,90,,,,平成13年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第２四半期,未改装,調停・競売等,7.204119982655925
43001456,中古マンション等,,43101,熊本県,熊本市中央区,水前寺公園,新水前寺,9,３ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,住宅,,,,,,,2018年第４四半期,未改装,,7.361727836017593
43028996,中古マンション等,,43102,熊本県,熊本市東区,新外,水前寺,30分?60分,１ＤＫ,25,,,,平成2年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第３四半期,未改装,,6.477121254719663
43035746,中古マンション等,,43101,熊本県,熊本市中央区,大江,水前寺,20,１Ｋ,20,,,,平成3年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第４四半期,未改装,,6.146128035678238
43043618,中古マンション等,,43101,熊本県,熊本市中央区,京町,上熊本(ＪＲ・熊本電鉄),11,２ＬＤＫ,70,,,,昭和49年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第１四半期,改装済,,6.892094602690481
43025840,中古マンション等,,43103,熊本県,熊本市西区,春日,熊本,3,３ＤＫ,65,,,,昭和57年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2010年第４四半期,,,6.748188027006201
43050971,中古マンション等,,43101,熊本県,熊本市中央区,水前寺公園,水前寺,12,３ＬＤＫ,80,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第２四半期,未改装,,7.414973347970818
43037695,中古マンション等,,43102,熊本県,熊本市東区,尾ノ上,水前寺,30分?60分,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第２四半期,改装済,,7.113943352306837
43025220,中古マンション等,,43102,熊本県,熊本市東区,健軍,新水前寺,30分?60分,１Ｋ,20,,,,,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,150.0,2010年第３四半期,未改装,,7.230448921378274
43024323,中古マンション等,,43101,熊本県,熊本市中央区,京町,上熊本(ＪＲ・熊本電鉄),11,２ＤＫ,50,,,,平成2年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第２四半期,未改装,,6.832508912706237
43024922,中古マンション等,,43101,熊本県,熊本市中央区,本山町,熊本,15,３ＬＤＫ,70,,,,平成25年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2014年第４四半期,改装済,,7.2552725051033065
43028077,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,15,１Ｋ,20,,,,昭和64年,ＲＣ,住宅,,,,,,,,2011年第２四半期,未改装,,6.278753600952829
43027845,中古マンション等,,43101,熊本県,熊本市中央区,細工町,熊本,8,１ＬＤＫ,40,,,,昭和55年,鉄骨造,住宅,,,,,商業地域,80.0,400.0,2011年第２四半期,未改装,調停・競売等,6.230448921378274
43000538,中古マンション等,,43101,熊本県,熊本市中央区,京町本丁,上熊本(ＪＲ・熊本電鉄),9,３ＬＤＫ,70,,,,平成26年,,,住宅,,,,,,,2018年第３四半期,改装済,,7.447158031342219
43024436,中古マンション等,,43101,熊本県,熊本市中央区,神水,市立体育館前,9,３ＬＤＫ,85,,,,平成13年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第２四半期,未改装,,7.414973347970818
43035590,中古マンション等,,43102,熊本県,熊本市東区,月出,水前寺,30分?60分,４ＬＤＫ,80,,,,平成4年,ＳＲＣ,住宅,住宅,,,,,,,2015年第１四半期,改装済,,7.113943352306837
43034210,中古マンション等,,43101,熊本県,熊本市中央区,新屋敷,水前寺,20,１Ｋ,25,,,,平成2年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2015年第１四半期,改装済,,6.623249290397901
43043656,中古マンション等,,43101,熊本県,熊本市中央区,九品寺,新水前寺,14,４ＬＤＫ,75,,,,昭和59年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第２四半期,未改装,,7.0
43058171,中古マンション等,,43102,熊本県,熊本市東区,健軍,水前寺,30分?60分,３ＬＤＫ,70,,,,平成10年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,150.0,2008年第２四半期,未改装,,7.113943352306837
43050930,中古マンション等,,43101,熊本県,熊本市中央区,水前寺公園,新水前寺,8,３ＬＤＫ,80,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第４四半期,未改装,,7.477121254719663
43001306,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,新水前寺,2,２ＬＤＫ,70,,,,平成16年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第１四半期,未改装,,7.176091259055681
43036582,中古マンション等,,43101,熊本県,熊本市中央区,新町,熊本,18,２ＤＫ,40,,,,昭和61年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第４四半期,未改装,,6.57978359661681
43044201,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,13,１Ｋ,20,,,,昭和64年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2013年第２四半期,未改装,,6.176091259055681
43002063,中古マンション等,,43101,熊本県,熊本市中央区,練兵町,熊本,21,３ＤＫ,50,,,,昭和55年,ＳＲＣ,住宅,住宅,,,,商業地域,,,2018年第３四半期,未改装,,6.477121254719663
43036836,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,1,３ＬＤＫ,80,,,,昭和63年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第１四半期,改装済,,6.963787827345556
43001686,中古マンション等,,43101,熊本県,熊本市中央区,渡鹿,東海学園前,13,３ＬＤＫ,70,,,,平成17年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第３四半期,未改装,調停・競売等,7.146128035678238
43027257,中古マンション等,,43105,熊本県,熊本市北区,室園町,北熊本,9,３ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,150.0,2010年第３四半期,未改装,,6.8061799739838875
43036838,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,9,,20,,,,平成2年,鉄骨造,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第１四半期,未改装,,5.954242509439325
43043746,中古マンション等,,43101,熊本県,熊本市中央区,黒髪,竜田口,13,１Ｋ,20,,,,平成3年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,150.0,2013年第４四半期,未改装,,6.146128035678238
43036639,中古マンション等,,43101,熊本県,熊本市中央区,新屋敷,水前寺,19,１Ｋ,25,,,,昭和63年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第４四半期,,,6.447158031342219
43029494,中古マンション等,,43103,熊本県,熊本市西区,池田,上熊本(ＪＲ・熊本電鉄),15,３ＬＤＫ,70,,,,平成15年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第１四半期,改装済,,7.278753600952829
43001029,中古マンション等,,43101,熊本県,熊本市中央区,桜町,熊本,30分?60分,３ＬＤＫ,75,,,,平成31年,ＳＲＣ,,住宅,,,,,,,2019年第４四半期,未改装,,7.662757831681574
43032440,中古マンション等,,43202,熊本県,八代市,本町,八代,30分?60分,３ＬＤＫ,70,,,,平成13年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第３四半期,未改装,,6.919078092376074
43027256,中古マンション等,,43105,熊本県,熊本市北区,室園町,北熊本,9,３ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,150.0,2010年第４四半期,改装済,,5.903089986991944
43001323,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,11,１Ｋ,20,,,,昭和55年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2020年第３四半期,未改装,,6.146128035678238
43035748,中古マンション等,,43101,熊本県,熊本市中央区,大江,水前寺,19,１Ｋ,15,,,,平成3年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第３四半期,未改装,,5.845098040014257
43034420,中古マンション等,,43101,熊本県,熊本市中央区,船場町,熊本,20,１Ｋ,20,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2015年第３四半期,,,6.079181246047625
43024361,中古マンション等,,43101,熊本県,熊本市中央区,九品寺,南熊本,13,４ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第３四半期,未改装,,7.301029995663981
43050966,中古マンション等,,43101,熊本県,熊本市中央区,水前寺公園,水前寺,9,３ＬＤＫ,65,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第３四半期,未改装,,7.278753600952829
43000471,中古マンション等,,43101,熊本県,熊本市中央区,上通町,上熊本(ＪＲ・熊本電鉄),29,２ＬＤＫ,65,,,,昭和64年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2016年第１四半期,未改装,,7.204119982655925
43024271,中古マンション等,,43101,熊本県,熊本市中央区,大江,新水前寺,10,２ＬＤＫ,85,,,,平成18年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第４四半期,未改装,,7.653212513775344
43028333,中古マンション等,,43101,熊本県,熊本市中央区,南千反畑町,藤崎宮前,5,４ＬＤＫ,90,,,,平成17年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2011年第１四半期,未改装,,7.380211241711606
43043947,中古マンション等,,43101,熊本県,熊本市中央区,呉服町,熊本,12,,75,,,,昭和62年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第２四半期,,調停・競売等,6.5910646070264995
43033532,中古マンション等,,43101,熊本県,熊本市中央区,京町,上熊本(ＪＲ・熊本電鉄),11,３ＬＤＫ,75,,,,平成26年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第２四半期,未改装,,7.3979400086720375
43037192,中古マンション等,,43101,熊本県,熊本市中央区,保田窪,水前寺,18,,15,,,,昭和63年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第４四半期,,,6.146128035678238
43044025,中古マンション等,,43101,熊本県,熊本市中央区,新大江,水前寺,3,４ＬＤＫ,80,,,,平成9年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第３四半期,未改装,,7.230448921378274
43057915,中古マンション等,,43101,熊本県,熊本市中央区,船場町,熊本,20,１Ｋ,20,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2008年第４四半期,未改装,,6.414973347970818
43001038,中古マンション等,,43101,熊本県,熊本市中央区,桜町,熊本,26,１ＬＤＫ,45,,,,平成31年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2018年第３四半期,未改装,,7.431363764158987
43044375,中古マンション等,,43101,熊本県,熊本市中央区,保田窪,水前寺,18,１Ｋ,15,,,,昭和63年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第２四半期,,,6.204119982655925
43024636,中古マンション等,,43101,熊本県,熊本市中央区,新屋敷,水前寺,20,１Ｋ,25,,,,昭和63年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第４四半期,未改装,,6.230448921378274
43000802,中古マンション等,,43101,熊本県,熊本市中央区,神水本町,新水前寺,29,４ＬＤＫ,90,,,,平成29年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,400.0,2016年第４四半期,未改装,,7.643452676486188
43002078,中古マンション等,,43101,熊本県,熊本市中央区,練兵町,西辛島町,2,１ＤＫ,25,,,,,,,その他,,,,,,,2019年第３四半期,改装済,,6.176091259055681
43025734,中古マンション等,,43102,熊本県,熊本市東区,保田窪本町,東海学園前,11,４ＬＤＫ,90,,,,平成22年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第１四半期,未改装,,7.431363764158987
43058738,中古マンション等,,43103,熊本県,熊本市西区,花園,上熊本(ＪＲ・熊本電鉄),14,３ＬＤＫ,80,,,,平成12年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2008年第１四半期,未改装,,7.230448921378274
43057633,中古マンション等,,43101,熊本県,熊本市中央区,京町本丁,上熊本(ＪＲ・熊本電鉄),10,４ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2008年第３四半期,未改装,調停・競売等,7.146128035678238
43044181,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,9,１Ｋ,20,,,,,ＲＣ,住宅,,,,,,,,2013年第４四半期,未改装,,6.204119982655925
43050569,中古マンション等,,43101,熊本県,熊本市中央区,国府,新水前寺,15,４ＬＤＫ,85,,,,平成10年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2009年第４四半期,,調停・競売等,7.079181246047625
43030069,中古マンション等,,43103,熊本県,熊本市西区,蓮台寺,熊本,23,３ＬＤＫ,70,,,,平成4年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第１四半期,未改装,,6.986771734266245
43028069,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,5,１Ｒ,20,,,,,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第２四半期,未改装,,6.477121254719663
43033455,中古マンション等,,43101,熊本県,熊本市中央区,帯山,東海学園前,30分?60分,２ＬＤＫ,70,,,,平成2年,ＲＣ,住宅,住宅,,,,,,,2015年第４四半期,未改装,,7.079181246047625
43035850,中古マンション等,,43101,熊本県,熊本市中央区,鍛冶屋町,熊本,16,１Ｋ,15,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2012年第３四半期,未改装,,6.176091259055681
43057630,中古マンション等,,43101,熊本県,熊本市中央区,京町,,,３ＬＤＫ,75,,,,平成2年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2008年第１四半期,改装済,,7.2552725051033065
43024792,中古マンション等,,43101,熊本県,熊本市中央区,水前寺公園,新水前寺,8,４ＬＤＫ,95,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第１四半期,改装済,,7.556302500767287
43052144,中古マンション等,,43103,熊本県,熊本市西区,出町,上熊本(ＪＲ・熊本電鉄),16,４ＬＤＫ,85,,,,平成20年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2009年第３四半期,未改装,,7.414973347970818
43001473,中古マンション等,,43101,熊本県,熊本市中央区,水前寺公園,水前寺,8,３ＬＤＫ,60,,,,昭和63年,ＳＲＣ,住宅,その他,,,,近隣商業地域,80.0,300.0,2016年第３四半期,未改装,,6.954242509439325
43001820,中古マンション等,,43101,熊本県,熊本市中央区,本荘,熊本,28,２ＬＤＫ,55,,,,昭和63年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第１四半期,改装済,,7.146128035678238
43028311,中古マンション等,,43101,熊本県,熊本市中央区,本荘,南熊本,18,１Ｋ,30,,,,昭和64年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第４四半期,未改装,,6.6020599913279625
43000203,中古マンション等,,43101,熊本県,熊本市中央区,大江,水前寺,23,１Ｋ,20,,,,平成2年,ＲＣ,住宅,住宅,,,,,,,2019年第４四半期,改装済,,6.447158031342219
43027598,中古マンション等,,43101,熊本県,熊本市中央区,九品寺,新水前寺,18,３ＬＤＫ,70,,,,昭和59年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第２四半期,未改装,調停・競売等,7.0
43001598,中古マンション等,,43101,熊本県,熊本市中央区,坪井,坪井川公園,3,３ＬＤＫ,65,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第４四半期,改装済,,6.954242509439325
43000772,中古マンション等,,43101,熊本県,熊本市中央区,神水本町,神水交差点,1,３ＬＤＫ,70,,,,平成29年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第３四半期,,,7.477121254719663
43051175,中古マンション等,,43101,熊本県,熊本市中央区,保田窪,東海学園前,8,４ＬＤＫ,85,,,,平成9年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2009年第１四半期,未改装,,7.230448921378274
43001016,中古マンション等,,43101,熊本県,熊本市中央区,桜町,辛島町,3,３ＬＤＫ,75,,,,,ＳＲＣ,,住宅,,,,,,,2020年第２四半期,未改装,,7.7558748556724915
43057612,中古マンション等,,43101,熊本県,熊本市中央区,京町,上熊本(ＪＲ・熊本電鉄),15,３ＬＤＫ,80,,,,昭和55年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2008年第４四半期,改装済,,7.079181246047625
43024733,中古マンション等,,43101,熊本県,熊本市中央区,水道町,熊本,30分?60分,１ＬＤＫ,65,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第３四半期,未改装,,7.3979400086720375
43050938,中古マンション等,,43101,熊本県,熊本市中央区,水前寺公園,新水前寺,9,４ＬＤＫ,85,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第４四半期,未改装,,7.380211241711606
43034665,中古マンション等,,43101,熊本県,熊本市中央区,本荘,熊本,30分?60分,３ＬＤＫ,75,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第２四半期,改装済,,7.146128035678238
43024865,中古マンション等,,43101,熊本県,熊本市中央区,渡鹿,東海学園前,19,３ＬＤＫ,60,,,,昭和62年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第２四半期,改装済,,6.903089986991944
43008015,中古マンション等,,43105,熊本県,熊本市北区,楡木,武蔵塚,25,３ＬＤＫ,65,,,,平成25年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第３四半期,未改装,,7.301029995663981
43050988,中古マンション等,,43101,熊本県,熊本市中央区,菅原町,南熊本,13,４ＬＤＫ,90,,,,平成20年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第２四半期,,,7.301029995663981
43024683,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,5,１Ｋ,20,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第４四半期,,,6.301029995663981
43027321,中古マンション等,,43101,熊本県,熊本市中央区,出水,新水前寺,14,３ＬＤＫ,65,,,,平成4年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第２四半期,未改装,,7.041392685158225
43001614,中古マンション等,,43101,熊本県,熊本市中央区,坪井,藤崎宮前,5,１Ｋ,15,,,,平成3年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2018年第１四半期,未改装,,6.447158031342219
43057954,中古マンション等,,43101,熊本県,熊本市中央区,渡鹿,,,,80,,,,,ＲＣ,住宅,,,,,,,,2008年第１四半期,,,7.146128035678238
43057806,中古マンション等,,43101,熊本県,熊本市中央区,新町,熊本,23,３ＬＤＫ,75,,,,平成12年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第４四半期,未改装,,7.230448921378274
43036365,中古マンション等,,43101,熊本県,熊本市中央区,米屋町,熊本,12,４ＬＤＫ,80,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第２四半期,未改装,,7.113943352306837
43001607,中古マンション等,,43101,熊本県,熊本市中央区,坪井,藤崎宮前,7,１Ｒ,25,,,,平成3年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2019年第４四半期,改装済,,6.447158031342219
43034318,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,4,１Ｋ,20,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第４四半期,未改装,,6.301029995663981
43034794,中古マンション等,,43101,熊本県,熊本市中央区,本山,熊本,10,４ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第１四半期,未改装,,7.380211241711606
43027699,中古マンション等,,43101,熊本県,熊本市中央区,黒髪,東海学園前,17,１Ｋ,20,,,,平成3年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,150.0,2011年第３四半期,未改装,,6.230448921378274
43000777,中古マンション等,,43101,熊本県,熊本市中央区,神水本町,新水前寺,30分?60分,３ＬＤＫ,85,,,,平成11年,ＲＣ,住宅,住宅,,,,,,,2018年第４四半期,未改装,,7.2552725051033065
43001712,中古マンション等,,43101,熊本県,熊本市中央区,萩原町,南熊本,4,４ＬＤＫ,90,,,,平成20年,ＲＣ,住宅,住宅,,,,,,,2017年第３四半期,未改装,,7.414973347970818
43039496,中古マンション等,,43103,熊本県,熊本市西区,島崎,上熊本(ＪＲ・熊本電鉄),26,４ＬＤＫ,95,,,,平成11年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第４四半期,未改装,,7.113943352306837
43033739,中古マンション等,,43101,熊本県,熊本市中央区,黒髪,竜田口,19,２ＬＤＫ,50,,,,平成4年,ＲＣ,住宅,その他,,,,第２種中高層住居専用地域,60.0,200.0,2015年第１四半期,未改装,,7.278753600952829
